rowIndex,satID,satCode,time_sec,lat_deg,lon_deg,alt_km,is_vel_north,commSats_codes,nCommSats,satID_synt,satCode_synt,satCode_synt_comm,A_bits_total,nPackagesA,B_bits_total,nPackagesB,A_and_B_bits
13883,30,215,659,31.534518,93.116179,493.4764,True,214,1,,,313,0,0,0,0,0
14760,62,502,659,31.947089,6.147967,493.5932,False,503,1,75.0,515.0,114,0,0,0,0,0
16988,63,503,659,23.032422,31.33703,491.2946,False,"502,504",2,75.0,515.0,114,0,0,0,0,0
21611,64,504,659,10.685924,52.935374,489.1471,False,"102,503,505",3,75.0,515.0,,0,0,0,0,0
23548,65,505,659,-3.025102,72.785134,488.5758,False,504,1,75.0,515.0,"311,312",0,0,0,0,0
1135,1,101,660,35.14619,49.636825,494.5249,True,"102,115,213,214",4,,,,0,0,7296,6,7296
3010,2,102,660,31.930076,78.215892,493.5883,False,"101,103,504",3,14.0,114.0,,0,0,0,0,0
4095,3,103,660,23.00319,103.394238,491.288,False,102,1,14.0,114.0,"312,313",0,0,0,0,0
5199,15,115,660,31.552445,21.183497,493.4815,True,"101,213",2,,,114,0,0,10944,9,10944
6299,27,212,660,-3.85258,26.988085,488.607,True,213,1,,,211,0,0,0,0,0
8452,28,213,660,9.883768,46.803704,489.0581,True,"101,115,212,214",4,,,,0,0,0,0,0
11744,29,214,660,22.365644,68.23663,491.1447,True,"101,213,215",3,,,,0,0,12160,10,12160
13884,30,215,660,31.552445,93.183497,493.4815,True,214,1,,,313,0,0,0,0,0
14761,62,502,660,31.930076,6.215892,493.5883,False,503,1,75.0,515.0,114,0,0,0,0,0
16989,63,503,660,23.00319,31.394238,491.288,False,"502,504",2,75.0,515.0,114,0,0,14592,12,14592
21612,64,504,660,10.650549,52.985115,489.143,False,"102,503,505",3,75.0,515.0,,0,0,0,0,0
23549,65,505,660,-3.061725,72.833193,488.577,False,504,1,75.0,515.0,"311,312",0,0,0,0,0
1141,1,101,661,35.146701,49.710262,494.5251,True,"102,115,213,214",4,,,,0,0,0,0,0
3011,2,102,661,31.913021,78.283791,493.5835,False,"101,103,504",3,14.0,114.0,,0,0,0,0,0
4096,3,103,661,22.973934,103.451421,491.2813,False,102,1,14.0,114.0,"312,313",0,0,0,0,0
5208,15,115,661,31.570332,21.250842,493.4865,True,"101,213",2,,,114,0,0,0,0,0
6300,27,212,661,-3.816019,27.03623,488.6055,True,213,1,,,211,0,0,0,0,0
8453,28,213,661,9.919337,46.853187,489.0619,True,"101,115,212,214",4,,,,0,0,0,0,0
11754,29,214,661,22.395381,68.293276,491.1513,True,"101,213,215",3,,,,0,0,0,0,0
13885,30,215,661,31.570332,93.250842,493.4865,True,214,1,,,313,0,0,0,0,0
14762,62,502,661,31.913021,6.283791,493.5835,False,503,1,75.0,515.0,114,0,0,0,0,0
17001,63,503,661,22.973934,31.451421,491.2813,False,"502,504",2,75.0,515.0,114,0,0,0,0,0
21613,64,504,661,10.615165,53.034844,489.139,False,"102,503,505",3,75.0,515.0,,0,0,0,0,0
23550,65,505,661,-3.098346,72.881257,488.5782,False,504,1,75.0,515.0,"311,312",0,0,0,0,0
1142,1,101,662,35.147162,49.783701,494.5252,True,"102,115,213,214",4,,,,0,0,7296,6,7296
3012,2,102,662,31.895926,78.351663,493.5786,False,"101,103,504",3,14.0,114.0,,0,0,0,0,0
4097,3,103,662,22.944654,103.508577,491.2747,False,102,1,14.0,114.0,"312,313",0,0,0,0,0
5209,15,115,662,31.588179,21.318214,493.4915,True,"101,213",2,,,114,0,0,4864,4,4864
6301,27,212,662,-3.779456,27.084371,488.604,True,213,1,,,211,0,0,0,0,0
8454,28,213,662,9.954897,46.902682,489.0658,True,"101,115,212,214",4,,,,0,0,1216,1,1216
11755,29,214,662,22.425096,68.349947,491.1579,True,"101,213,215",3,,,,0,0,2432,2,2432
13886,30,215,662,31.588179,93.318214,493.4915,True,214,1,,,313,0,0,0,0,0
14763,62,502,662,31.895926,6.351663,493.5786,False,503,1,75.0,515.0,114,0,0,0,0,0
17002,63,503,662,22.944654,31.508577,491.2747,False,"502,504",2,75.0,515.0,114,0,0,9728,8,9728
21614,64,504,662,10.579772,53.084561,489.1349,False,"102,503,505",3,75.0,515.0,,0,0,0,0,0
23551,65,505,662,-3.134964,72.929324,488.5795,False,504,1,75.0,515.0,"311,312",0,0,0,0,0
1148,1,101,663,35.147574,49.857141,494.5253,True,"102,115,213,214",4,,,,0,0,2432,2,2432
3013,2,102,663,31.87879,78.419509,493.5738,False,"101,103,504",3,14.0,114.0,,0,0,0,0,0
4098,3,103,663,22.915351,103.565706,491.2681,False,102,1,14.0,114.0,"312,313",0,0,0,0,0
5213,15,115,663,31.605987,21.385614,493.4966,True,"101,213",2,,,114,0,0,15808,13,15808
6302,27,212,663,-3.742889,27.132508,488.6025,True,213,1,,,211,0,0,0,0,0
8455,28,213,663,9.990449,46.952188,489.0696,True,"101,115,212,214",4,,,,0,0,18240,15,18240
11757,29,214,663,22.454788,68.406644,491.1645,True,"101,213,215",3,,,,0,0,4864,4,4864
13887,30,215,663,31.605987,93.385614,493.4966,True,214,1,,,313,0,0,0,0,0
14764,62,502,663,31.87879,6.419509,493.5738,False,503,1,75.0,515.0,114,0,0,0,0,0
17010,63,503,663,22.915351,31.565706,491.2681,False,"502,504",2,75.0,515.0,114,0,0,14592,12,14592
21615,64,504,663,10.544369,53.134266,489.1309,False,"102,503,505",3,75.0,515.0,,0,0,0,0,0
23552,65,505,663,-3.171579,72.977394,488.5808,False,504,1,75.0,515.0,"311,312",0,0,0,0,0
1150,1,101,664,35.147937,49.930581,494.5254,True,"102,115,213,214",4,,,,0,0,0,0,0
3014,2,102,664,31.861613,78.487328,493.5689,False,"101,103,504",3,14.0,114.0,,0,0,0,0,0
4099,3,103,664,22.886024,103.62281,491.2614,False,102,1,14.0,114.0,"312,313",0,0,0,0,0
5226,15,115,664,31.623754,21.45304,493.5016,True,"101,213",2,,,114,0,0,0,0,0
6303,27,212,664,-3.706319,27.180641,488.601,True,213,1,,,211,0,0,0,0,0
8470,28,213,664,10.025992,47.001706,489.0734,True,"101,115,212,214",4,,,,0,0,0,0,0
11761,29,214,664,22.484456,68.463367,491.1711,True,"101,213,215",3,,,,0,0,0,0,0
13888,30,215,664,31.623754,93.45304,493.5016,True,214,1,,,313,0,0,0,0,0
14765,62,502,664,31.861613,6.487328,493.5689,False,503,1,75.0,515.0,114,0,0,0,0,0
17022,63,503,664,22.886024,31.62281,491.2614,False,"502,504",2,75.0,515.0,114,0,0,0,0,0
21616,64,504,664,10.508958,53.183958,489.1269,False,"102,503,505",3,75.0,515.0,,0,0,0,0,0
23553,65,505,664,-3.208192,73.025469,488.582,False,504,1,75.0,515.0,"311,312",0,0,0,0,0
1151,1,101,665,35.148249,50.004022,494.5255,True,"102,115,213,214",4,,,,0,0,2432,2,2432
3015,2,102,665,31.844395,78.555121,493.564,False,"101,103,504",3,14.0,114.0,,0,0,0,0,0
4100,3,103,665,22.856673,103.679887,491.2548,False,102,1,14.0,114.0,"312,313",0,0,0,0,0
5227,15,115,665,31.641481,21.520494,493.5066,True,"101,213",2,,,114,0,0,4864,4,4864
6304,27,212,665,-3.669746,27.228769,488.5995,True,213,1,,,211,0,0,0,0,0
8471,28,213,665,10.061526,47.051236,489.0773,True,"101,115,212,214",4,,,,0,0,2432,2,2432
11762,29,214,665,22.514102,68.520116,491.1777,True,"101,213,215",3,,,,0,0,6080,5,6080
13889,30,215,665,31.641481,93.520494,493.5066,True,214,1,,,313,0,0,0,0,0
14766,62,502,665,31.844395,6.555121,493.564,False,503,1,75.0,515.0,114,0,0,0,0,0
17023,63,503,665,22.856673,31.679887,491.2548,False,"502,504",2,75.0,515.0,114,0,0,7296,6,7296
21617,64,504,665,10.473537,53.233638,489.1229,False,"102,503,505",3,75.0,515.0,,0,0,0,0,0
23554,65,505,665,-3.244801,73.073546,488.5833,False,504,1,75.0,515.0,"311,312",0,0,0,0,0
1153,1,101,666,35.148513,50.077463,494.5256,True,"102,115,213,214",4,,,,0,0,4864,4,4864
3016,2,102,666,31.827137,78.622887,493.5591,False,"101,103,504",3,14.0,114.0,,0,0,0,0,0
4101,3,103,666,22.827299,103.736938,491.2481,False,102,1,14.0,114.0,"312,313",0,0,0,0,0
5231,15,115,666,31.659168,21.587975,493.5116,True,"101,213",2,,,114,0,0,2432,2,2432
6305,27,212,666,-3.63317,27.276893,488.598,True,213,1,,,211,0,0,0,0,0
8473,28,213,666,10.097052,47.100777,489.0811,True,"101,115,212,214",4,,,,0,0,0,0,0
11767,29,214,666,22.543724,68.57689,491.1844,True,"101,213,215",3,,,,0,0,0,0,0
13890,30,215,666,31.659168,93.587975,493.5116,True,214,1,,,313,0,0,0,0,0
14767,62,502,666,31.827137,6.622887,493.5591,False,503,1,75.0,515.0,114,0,0,0,0,0
17029,63,503,666,22.827299,31.736938,491.2481,False,"502,504",2,75.0,515.0,114,0,0,7296,6,7296
21618,64,504,666,10.438106,53.283306,489.1189,False,"102,503,505",3,75.0,515.0,,0,0,0,0,0
23555,65,505,666,-3.281408,73.121628,488.5846,False,504,1,75.0,515.0,"311,312",0,0,0,0,0
1157,1,101,667,35.148726,50.150905,494.5257,True,"102,115,213,214",4,,,,0,0,0,0,0
3017,2,102,667,31.809838,78.690626,493.5542,False,"101,103,504",3,14.0,114.0,,0,0,0,0,0
4102,3,103,667,22.797901,103.793963,491.2415,False,102,1,14.0,114.0,"312,313",0,0,0,0,0
5233,15,115,667,31.676815,21.655483,493.5166,True,"101,213",2,,,114,0,0,0,0,0
6306,27,212,667,-3.596591,27.325013,488.5966,True,213,1,,,211,0,0,0,0,0
8474,28,213,667,10.132569,47.15033,489.085,True,"101,115,212,214",4,,,,0,0,0,0,0
11768,29,214,667,22.573323,68.633691,491.191,True,"101,213,215",3,,,,0,0,3648,3,3648
13891,30,215,667,31.676815,93.655483,493.5166,True,214,1,,,313,0,0,0,0,0
14768,62,502,667,31.809838,6.690626,493.5542,False,503,1,75.0,515.0,114,0,0,0,0,0
17035,63,503,667,22.797901,31.793963,491.2415,False,"502,504",2,75.0,515.0,114,0,0,0,0,0
21619,64,504,667,10.402667,53.332962,489.1149,False,"102,503,505",3,75.0,515.0,,0,0,0,0,0
23556,65,505,667,-3.318013,73.169713,488.586,False,504,1,75.0,515.0,"311,312",0,0,0,0,0
1158,1,101,668,35.14889,50.224347,494.5257,True,"102,115,213,214",4,,,,0,0,8512,7,8512
3018,2,102,668,31.792499,78.758338,493.5493,False,"101,103,504",3,14.0,114.0,,0,0,0,0,0
4103,3,103,668,22.768479,103.850961,491.2349,False,102,1,14.0,114.0,"312,313",0,0,0,0,0
5234,15,115,668,31.694421,21.723017,493.5216,True,"101,213",2,,,114,0,0,4864,4,4864
6307,27,212,668,-3.560008,27.373128,488.5951,True,213,1,,,211,0,0,0,0,0
8475,28,213,668,10.168076,47.199895,489.0889,True,"101,115,212,214",4,,,,0,0,2432,2,2432
11771,29,214,668,22.6029,68.690518,491.1976,True,"101,213,215",3,,,,0,0,0,0,0
13892,30,215,668,31.694421,93.723017,493.5216,True,214,1,,,313,0,0,0,0,0
14769,62,502,668,31.792499,6.758338,493.5493,False,503,1,75.0,515.0,114,0,0,0,0,0
17036,63,503,668,22.768479,31.850961,491.2349,False,"502,504",2,75.0,515.0,114,0,0,4864,4,4864
21620,64,504,668,10.367219,53.382606,489.111,False,"102,503,505",3,75.0,515.0,,0,0,0,0,0
23557,65,505,668,-3.354614,73.217803,488.5873,False,504,1,75.0,515.0,"311,312",0,0,0,0,0
1165,1,101,669,35.149005,50.297789,494.5257,True,"102,115,213,214",4,,,,0,0,2432,2,2432
3019,2,102,669,31.775119,78.826024,493.5444,False,"101,103,504",3,14.0,114.0,,0,0,0,0,0
4104,3,103,669,22.739034,103.907934,491.2282,False,102,1,14.0,114.0,"312,313",0,0,0,0,0
5238,15,115,669,31.711988,21.790579,493.5265,True,"101,213",2,,,114,0,0,4864,4,4864
6308,27,212,669,-3.523423,27.42124,488.5937,True,213,1,,,211,0,0,0,0,0
8477,28,213,669,10.203575,47.249472,489.0928,True,"101,115,212,214",4,,,,0,0,0,0,0
11772,29,214,669,22.632452,68.74737,491.2043,True,"101,213,215",3,,,,0,0,2432,2,2432
13893,30,215,669,31.711988,93.790579,493.5265,True,214,1,,,313,0,0,0,0,0
14770,62,502,669,31.775119,6.826024,493.5444,False,503,1,75.0,515.0,114,0,0,0,0,0
17040,63,503,669,22.739034,31.907934,491.2282,False,"502,504",2,75.0,515.0,114,0,0,14592,12,14592
21621,64,504,669,10.331761,53.432238,489.107,False,"102,503,505",3,75.0,515.0,,0,0,0,0,0
23558,65,505,669,-3.391213,73.265896,488.5887,False,504,1,75.0,515.0,"311,312",0,0,0,0,0
1167,1,101,670,35.149069,50.371232,494.5258,True,"102,115,213,214",4,,,,0,0,0,0,0
3020,2,102,670,31.757699,78.893683,493.5395,False,"101,103,504",3,14.0,114.0,,0,0,0,0,0
4105,3,103,670,22.709566,103.96488,491.2216,False,102,1,14.0,114.0,"312,313",0,0,0,0,0
5242,15,115,670,31.729513,21.858168,493.5315,True,"101,213",2,,,114,0,0,0,0,0
6309,27,212,670,-3.486835,27.469347,488.5923,True,213,1,,,211,0,0,0,0,0
8478,28,213,670,10.239065,47.29906,489.0967,True,"101,115,212,214",4,,,,0,0,0,0,0
11774,29,214,670,22.661982,68.804248,491.2109,True,"101,213,215",3,,,,0,0,0,0,0
13894,30,215,670,31.729513,93.858168,493.5315,True,214,1,,,313,0,0,0,0,0
14771,62,502,670,31.757699,6.893683,493.5395,False,503,1,75.0,515.0,114,0,0,0,0,0
17052,63,503,670,22.709566,31.96488,491.2216,False,"502,504",2,75.0,515.0,114,0,0,0,0,0
21622,64,504,670,10.296294,53.481857,489.1031,False,"102,503,505",3,75.0,515.0,,0,0,0,0,0
23559,65,505,670,-3.427809,73.313993,488.59,False,504,1,75.0,515.0,"311,312",0,0,0,0,0
1168,1,101,671,35.149085,50.444675,494.5258,False,"102,115,503,504",4,14.0,114.0,,0,0,4864,4,4864
3021,2,102,671,31.740238,78.961315,493.5345,False,"101,103,504",3,14.0,114.0,,0,0,0,0,0
4106,3,103,671,22.680074,104.021801,491.215,False,102,1,14.0,114.0,"312,313",0,0,0,0,0
5243,15,115,671,31.746999,21.925783,493.5364,True,"101,213",2,,,114,0,0,2432,2,2432
6310,27,212,671,-3.450243,27.517451,488.5909,True,213,1,,,211,0,0,0,0,0
8479,28,213,671,10.274546,47.348661,489.1006,True,"115,212,214",3,,,,0,0,0,0,0
11775,29,214,671,22.691488,68.861153,491.2175,True,"213,215",2,,,,0,0,0,0,0
13895,30,215,671,31.746999,93.925783,493.5364,True,214,1,,,313,0,0,0,0,0
14772,62,502,671,31.740238,6.961315,493.5345,False,503,1,75.0,515.0,114,0,0,0,0,0
17053,63,503,671,22.680074,32.021801,491.215,False,"101,502,504",3,75.0,515.0,114,0,0,4864,4,4864
21623,64,504,671,10.260819,53.531465,489.0991,False,"101,102,503,505",4,75.0,515.0,,0,0,0,0,0
23560,65,505,671,-3.464402,73.362094,488.5914,False,504,1,75.0,515.0,"311,312",0,0,0,0,0
1172,1,101,672,35.14905,50.518118,494.5258,False,"102,115,503,504",4,14.0,114.0,,0,0,7296,6,7296
3022,2,102,672,31.722737,79.02892,493.5296,False,"101,103,504",3,14.0,114.0,,0,0,0,0,0
4107,3,103,672,22.650559,104.078695,491.2083,False,102,1,14.0,114.0,"312,313",0,0,0,0,0
5245,15,115,672,31.764444,21.993426,493.5414,True,"101,213",2,,,114,0,0,10944,9,10944
6311,27,212,672,-3.413649,27.56555,488.5895,True,213,1,,,211,0,0,0,0,0
8480,28,213,672,10.310019,47.398273,489.1046,True,"115,212,214",3,,,,0,0,14592,12,14592
11776,29,214,672,22.720971,68.918083,491.2242,True,"213,215",2,,,,0,0,0,0,0
13896,30,215,672,31.764444,93.993426,493.5414,True,214,1,,,313,0,0,0,0,0
14773,62,502,672,31.722737,7.02892,493.5296,False,503,1,75.0,515.0,114,0,0,0,0,0
17057,63,503,672,22.650559,32.078695,491.2083,False,"101,502,504",3,75.0,515.0,114,0,0,6080,5,6080
21624,64,504,672,10.225334,53.581061,489.0952,False,"101,102,503,505",4,75.0,515.0,,0,0,0,0,0
23561,65,505,672,-3.500992,73.410199,488.5928,False,504,1,75.0,515.0,"311,312",0,0,0,0,0
1178,1,101,673,35.148966,50.59156,494.5257,False,"102,115,503,504",4,14.0,114.0,,0,0,0,0,0
3023,2,102,673,31.705195,79.096498,493.5246,False,"101,103,504",3,14.0,114.0,,0,0,0,0,0
4108,3,103,673,22.62102,104.135564,491.2017,False,102,1,14.0,114.0,"312,313",0,0,0,0,0
5254,15,115,673,31.781849,22.061095,493.5463,True,"101,213",2,,,114,0,0,0,0,0
6312,27,212,673,-3.377052,27.613646,488.5881,True,213,1,,,211,0,0,0,0,0
8492,28,213,673,10.345482,47.447897,489.1085,True,"115,212,214",3,,,,0,0,0,0,0
11777,29,214,673,22.75043,68.97504,491.2308,True,"213,215",2,,,,0,0,2432,2,2432
13897,30,215,673,31.781849,94.061095,493.5463,True,214,1,,,313,0,0,0,0,0
14774,62,502,673,31.705195,7.096498,493.5246,False,503,1,75.0,515.0,114,0,0,0,0,0
17062,63,503,673,22.62102,32.135564,491.2017,False,"101,502,504",3,75.0,515.0,114,0,0,0,0,0
21625,64,504,673,10.189841,53.630645,489.0913,False,"101,102,503,505",4,75.0,515.0,,0,0,0,0,0
23562,65,505,673,-3.537579,73.458308,488.5942,False,504,1,75.0,515.0,"311,312",0,0,0,0,0
1179,1,101,674,35.148833,50.665003,494.5257,False,"102,115,503,504",4,14.0,114.0,,0,0,7296,6,7296
3024,2,102,674,31.687614,79.16405,493.5196,False,"101,103,504",3,14.0,114.0,,0,0,0,0,0
4109,3,103,674,22.591458,104.192406,491.1951,False,102,1,14.0,114.0,"312,313",0,0,0,0,0
5255,15,115,674,31.799213,22.128791,493.5512,True,"101,213",2,,,114,0,0,6080,5,6080
6313,27,212,674,-3.340453,27.661737,488.5868,True,213,1,,,211,0,0,0,0,0
8493,28,213,674,10.380936,47.497534,489.1125,True,"115,212,214",3,,,,0,0,0,0,0
11779,29,214,674,22.779866,69.032023,491.2374,True,"213,215",2,,,,0,0,0,0,0
13898,30,215,674,31.799213,94.128791,493.5512,True,214,1,,,313,0,0,0,0,0
14775,62,502,674,31.687614,7.16405,493.5196,False,503,1,75.0,515.0,114,0,0,0,0,0
17063,63,503,674,22.591458,32.192406,491.1951,False,"101,502,504",3,75.0,515.0,114,0,0,4864,4,4864
21626,64,504,674,10.154338,53.680217,489.0874,False,"101,102,503,505",4,75.0,515.0,,0,0,0,0,0
23563,65,505,674,-3.574163,73.506421,488.5957,False,504,1,75.0,515.0,"311,312",0,0,0,0,0
1185,1,101,675,35.148649,50.738445,494.5256,False,"102,115,503,504",4,14.0,114.0,,0,0,2432,2,2432
3025,2,102,675,31.669992,79.231574,493.5146,False,"101,103,504",3,14.0,114.0,,0,0,0,0,0
4110,3,103,675,22.561873,104.249222,491.1884,False,102,1,14.0,114.0,"312,313",0,0,0,0,0
5260,15,115,675,31.816537,22.196514,493.5561,True,"101,213",2,,,114,0,0,4864,4,4864
6314,27,212,675,-3.30385,27.709825,488.5855,True,213,1,,,211,0,0,0,0,0
8494,28,213,675,10.416381,47.547182,489.1165,True,"115,212,214",3,,,,0,0,0,0,0
11780,29,214,675,22.809278,69.089031,491.2441,True,"213,215",2,,,,0,0,0,0,0
13899,30,215,675,31.816537,94.196514,493.5561,True,214,1,,,313,0,0,0,0,0
14776,62,502,675,31.669992,7.231574,493.5146,False,503,1,75.0,515.0,114,0,0,0,0,0
17067,63,503,675,22.561873,32.249222,491.1884,False,"101,502,504",3,75.0,515.0,114,0,0,9728,8,9728
21627,64,504,675,10.118827,53.729777,489.0835,False,"101,102,503,505",4,75.0,515.0,,0,0,0,0,0
23564,65,505,675,-3.610744,73.554538,488.5971,False,504,1,75.0,515.0,"311,312",0,0,0,0,0
1187,1,101,676,35.148417,50.811886,494.5256,False,"102,115,503,504",4,14.0,114.0,,0,0,0,0,0
3026,2,102,676,31.652329,79.299071,493.5097,False,"101,103,504",3,14.0,114.0,,0,0,0,0,0
4111,3,103,676,22.532265,104.306013,491.1818,False,102,1,14.0,114.0,"312,313",0,0,0,0,0
5264,15,115,676,31.83382,22.264263,493.561,True,"101,213",2,,,114,0,0,0,0,0
6315,27,212,676,-3.267244,27.757909,488.5841,True,213,1,,,211,0,0,0,0,0
8495,28,213,676,10.451816,47.596843,489.1204,True,"115,212,214",3,,,,0,0,0,0,0
11781,29,214,676,22.838667,69.146066,491.2507,True,"213,215",2,,,,0,0,0,0,0
13900,30,215,676,31.83382,94.264263,493.561,True,214,1,,,313,0,0,0,0,0
14777,62,502,676,31.652329,7.299071,493.5097,False,503,1,75.0,515.0,114,0,0,0,0,0
17075,63,503,676,22.532265,32.306013,491.1818,False,"101,502,504",3,75.0,515.0,114,0,0,0,0,0
21628,64,504,676,10.083307,53.779326,489.0796,False,"101,102,503,505",4,75.0,515.0,,0,0,0,0,0
23565,65,505,676,-3.647322,73.60266,488.5986,False,504,1,75.0,515.0,"311,312",0,0,0,0,0
1188,1,101,677,35.148134,50.885327,494.5255,False,"102,115,503,504",4,14.0,114.0,,0,0,8512,7,8512
3027,2,102,677,31.634627,79.366541,493.5047,False,"101,103,504",3,14.0,114.0,,0,0,0,0,0
4112,3,103,677,22.502634,104.362778,491.1752,False,102,1,14.0,114.0,"312,313",0,0,0,0,0
5265,15,115,677,31.851062,22.332039,493.5659,True,"101,213",2,,,114,0,0,3648,3,3648
6316,27,212,677,-3.230636,27.805989,488.5828,True,213,1,,,211,0,0,0,0,0
8496,28,213,677,10.487243,47.646515,489.1244,True,"115,212,214",3,,,,0,0,0,0,0
11782,29,214,677,22.868033,69.203127,491.2573,True,"213,215",2,,,,0,0,0,0,0
13901,30,215,677,31.851062,94.332039,493.5659,True,214,1,,,313,0,0,0,0,0
14778,62,502,677,31.634627,7.366541,493.5047,False,503,1,75.0,515.0,114,0,0,0,0,0
17076,63,503,677,22.502634,32.362778,491.1752,False,"101,502,504",3,75.0,515.0,114,0,0,4864,4,4864
21629,64,504,677,10.047778,53.828862,489.0758,False,"101,102,503,505",4,75.0,515.0,,0,0,0,0,0
23566,65,505,677,-3.683897,73.650785,488.6,False,504,1,75.0,515.0,"311,312",0,0,0,0,0
1195,1,101,678,35.147802,50.958768,494.5254,False,"102,115,503,504",4,14.0,114.0,,0,0,7296,6,7296
3028,2,102,678,31.616884,79.433985,493.4996,False,"101,103,504",3,14.0,114.0,,0,0,0,0,0
4113,3,103,678,22.472979,104.419516,491.1686,False,102,1,14.0,114.0,"312,313",0,0,0,0,0
5268,15,115,678,31.868264,22.399842,493.5708,True,"101,213",2,,,114,0,0,3648,3,3648
6317,27,212,678,-3.194025,27.854066,488.5815,True,213,1,,,211,0,0,0,0,0
8497,28,213,678,10.522661,47.6962,489.1284,True,"115,212,214",3,,,,0,0,7296,6,7296
11783,29,214,678,22.897374,69.260215,491.264,True,"213,215",2,,,,0,0,0,0,0
13902,30,215,678,31.868264,94.399842,493.5708,True,214,1,,,313,0,0,0,0,0
14779,62,502,678,31.616884,7.433985,493.4996,False,503,1,75.0,515.0,114,0,0,0,0,0
17080,63,503,678,22.472979,32.419516,491.1686,False,"101,502,504",3,75.0,515.0,114,0,0,4864,4,4864
21630,64,504,678,10.01224,53.878388,489.0719,False,"101,102,503,505",4,75.0,515.0,,0,0,0,0,0
23567,65,505,678,-3.720469,73.698915,488.6015,False,504,1,75.0,515.0,"311,312",0,0,0,0,0
1201,1,101,679,35.147421,51.032208,494.5253,False,"102,115,503,504",4,14.0,114.0,,0,0,0,0,0
3029,2,102,679,31.599101,79.501401,493.4946,False,"101,103,504",3,14.0,114.0,,0,0,0,0,0
4114,3,103,679,22.443302,104.476229,491.1619,False,102,1,14.0,114.0,"312,313",0,0,0,0,0
5271,15,115,679,31.885425,22.467672,493.5757,True,"101,213",2,,,114,0,0,0,0,0
6318,27,212,679,-3.157412,27.902139,488.5803,True,213,1,,,211,0,0,0,0,0
8503,28,213,679,10.558069,47.745897,489.1325,True,"115,212,214",3,,,,0,0,0,0,0
11784,29,214,679,22.926692,69.317328,491.2706,True,"213,215",2,,,,0,0,0,0,0
13903,30,215,679,31.885425,94.467672,493.5757,True,214,1,,,313,0,0,0,0,0
14780,62,502,679,31.599101,7.501401,493.4946,False,503,1,75.0,515.0,114,0,0,0,0,0
17084,63,503,679,22.443302,32.476229,491.1619,False,"101,502,504",3,75.0,515.0,114,0,0,0,0,0
21631,64,504,679,9.976694,53.927901,489.0681,False,"101,102,503,505",4,75.0,515.0,,0,0,0,0,0
23568,65,505,679,-3.757038,73.747049,488.603,False,504,1,75.0,515.0,"311,312",0,0,0,0,0
1202,1,101,680,35.14699,51.105647,494.5251,False,"102,115,503,504",4,14.0,114.0,,0,0,9728,8,9728
3030,2,102,680,31.581279,79.56879,493.4896,False,"101,103,504",3,14.0,114.0,,0,0,0,0,0
4115,3,103,680,22.413601,104.532916,491.1553,False,102,1,14.0,114.0,"312,313",0,0,0,0,0
5272,15,115,680,31.902545,22.535528,493.5805,True,"101,213",2,,,114,0,0,9728,8,9728
6319,27,212,680,-3.120796,27.950208,488.579,True,213,1,,,211,0,0,0,0,0
8504,28,213,680,10.593468,47.795607,489.1365,True,"115,212,214",3,,,,0,0,0,0,0
11785,29,214,680,22.955986,69.374468,491.2773,True,"213,215",2,,,,0,0,0,0,0
13904,30,215,680,31.902545,94.535528,493.5805,True,214,1,,,313,0,0,0,0,0
14781,62,502,680,31.581279,7.56879,493.4896,False,503,1,75.0,515.0,114,0,0,0,0,0
17085,63,503,680,22.413601,32.532916,491.1553,False,"101,502,504",3,75.0,515.0,114,0,0,4864,4,4864
21632,64,504,680,9.941139,53.977403,489.0643,False,"101,102,503,505",4,75.0,515.0,,0,0,0,0,0
23569,65,505,680,-3.793604,73.795188,488.6046,False,504,1,75.0,515.0,"311,312",0,0,0,0,0
1210,1,101,681,35.146509,51.179086,494.525,False,"102,115,503,504",4,14.0,114.0,,0,0,7296,6,7296
3031,2,102,681,31.563416,79.636151,493.4846,False,"101,103,504",3,14.0,114.0,,0,0,0,0,0
4116,3,103,681,22.383878,104.589578,491.1487,False,102,1,14.0,114.0,"312,313",0,0,0,0,0
